"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","nwspol","polintr","trstprl","trstplc","lrscale","imbgeco","imueclt","imwbcnt","gndr","agea","eduyrs","inwds","ainws","ainwe","binwe","inwtm","prob","stratum","psu"
"ESS11e04_1",11,"4.1","12.01.2026",70238,"DE",0.9958686,0.30392653,2.9929698,0.9096429,10,3,4,6,4,7,7,7,1,19,13,2023-07-28 09:33:29,2023-07-28 09:33:30,2023-07-28 09:36:11,2023-07-28 09:46:27,57,0.00012835317,292,5461
"ESS11e04_1",11,"4.1","12.01.2026",70259,"DE",0.9958686,1.0070395,2.9929698,3.0140388,15,3,4,2,6,8,9,7,2,27,15,2023-12-04 18:10:30,2023-12-04 18:10:31,2023-12-04 18:18:20,2023-12-04 19:04:12,115,0.00012835317,281,5563
"ESS11e04_1",11,"4.1","12.01.2026",70282,"DE",0.9958686,0.1852647,2.9929698,0.55449164,60,1,7,6,2,10,8,9,1,39,25,2023-10-19 14:47:54,2023-10-19 14:47:56,2023-10-19 14:50:26,2023-10-19 15:00:56,61,0.00012835317,288,5493
"ESS11e04_1",11,"4.1","12.01.2026",70292,"DE",0.9958686,0.9878622,2.9929698,2.9566417,30,2,7,9,5,6,6,7,1,22,13,2023-11-04 10:12:06,2023-11-04 10:12:11,2023-11-04 10:14:40,2023-11-04 10:24:11,47,0.00012835317,292,5564
"ESS11e04_1",11,"4.1","12.01.2026",70297,"DE",0.9958686,0.18998666,2.9929698,0.5686243,60,2,7,8,4,7,6,6,1,72,24,2023-09-12 10:00:43,2023-09-12 10:00:44,2023-09-12 10:03:18,2023-09-12 10:18:59,88,0.00012835317,270,5466
"ESS11e04_1",11,"4.1","12.01.2026",70310,"DE",0.9958686,1.0740093,2.9929698,3.2144773,150,1,5,6,5,5,4,6,1,66,14,2023-05-20 13:46:41,2023-05-20 13:46:43,2023-05-20 13:50:00,2023-05-20 14:00:31,58,0.00012835317,289,5555
"ESS11e04_1",11,"4.1","12.01.2026",70345,"DE",0.9958686,0.56015676,2.9929698,1.6765323,75,2,4,9,6,5,5,4,2,62,14,2023-10-22 14:38:33,2023-10-22 14:38:35,2023-10-22 14:42:33,2023-10-22 15:02:13,77,0.00012835317,289,5549
"ESS11e04_1",11,"4.1","12.01.2026",70347,"DE",0.9958686,4.342649,2.9929698,12.997417,905,2,4,6,5,5,7,4,1,30,12,2023-06-23 15:06:06,2023-06-23 15:06:06,2023-06-23 15:07:46,2023-06-23 15:17:13,47,0.00012835317,288,5567
"ESS11e04_1",11,"4.1","12.01.2026",70353,"DE",0.9958686,0.5980025,2.9929698,1.7898034,659,1,8,7,2,9,9,7,2,71,19,2023-10-05 10:57:40,2023-10-05 10:57:45,2023-10-05 10:59:40,2023-10-05 11:11:48,61,0.00012835317,270,5517
"ESS11e04_1",11,"4.1","12.01.2026",70369,"DE",0.9958686,2.9983253,2.9929698,8.973897,606,2,0,5,8,7,5,5,1,35,13,2023-11-28 10:04:10,2023-11-28 10:04:25,2023-11-28 10:06:56,2023-11-28 10:18:50,76,0.00012835317,291,5589
"ESS11e04_1",11,"4.1","12.01.2026",70384,"DE",0.9958686,0.61751944,2.9929698,1.848217,210,1,6,9,5,0,1,0,1,84,22,2023-07-04 18:41:27,2023-07-04 18:41:28,2023-07-04 18:46:00,2023-07-04 19:11:58,106,0.00012835317,293,5550
"ESS11e04_1",11,"4.1","12.01.2026",70411,"DE",0.9958686,0.61751944,2.9929698,1.848217,1035,2,5,7,5,6,3,3,1,80,15,2023-07-14 17:16:11,2023-07-14 17:16:31,2023-07-14 17:26:07,2023-07-14 17:43:20,90,0.00012835317,294,5545
"ESS11e04_1",11,"4.1","12.01.2026",70430,"DE",0.99586856,2.5679893,2.9929698,7.6859145,5,3,8,9,3,7,9,7,1,16,9,2023-07-04 15:00:24,2023-07-04 15:00:30,2023-07-04 15:02:58,2023-07-04 15:15:01,60,0.00012835317,288,5556
"ESS11e04_1",11,"4.1","12.01.2026",70474,"DE",0.9958686,0.23618698,2.9929698,0.7069005,600,2,5,8,5,7,7,5,1,43,13,2023-06-26 09:57:52,2023-06-26 09:57:53,2023-06-26 10:05:45,2023-06-26 10:31:58,98,0.00012835317,270,5468
"ESS11e04_1",11,"4.1","12.01.2026",70520,"DE",1.0186515,0.5123292,2.9929698,1.5333859,660,3,6,8,5,8,5,5,2,46,13,2023-08-05 11:00:22,2023-08-05 11:00:24,2023-08-05 11:02:02,2023-08-05 11:15:09,57,0.00012548246,272,5695
"ESS11e04_1",11,"4.1","12.01.2026",70527,"DE",0.9958686,0.19804189,2.9929698,0.5927334,20,1,3,2,3,7,9,8,2,36,25,2023-06-27 15:33:46,2023-06-27 15:33:47,2023-06-27 15:36:34,2023-06-27 15:46:35,61,0.00012835317,288,5503
"ESS11e04_1",11,"4.1","12.01.2026",70533,"DE",0.9958687,4.011296,2.9929698,12.005687,900,3,0,2,5,4,2,4,2,55,17,2023-05-22 15:00:14,2023-05-22 15:00:16,2023-05-22 15:03:08,2023-05-22 15:18:15,84,0.00012835316,289,5590
"ESS11e04_1",11,"4.1","12.01.2026",70552,"DE",0.99586856,0.30392653,2.9929698,0.9096429,60,1,4,7,1,7,5,5,1,18,11,2023-06-19 14:32:51,2023-06-19 14:32:52,2023-06-19 14:36:23,2023-06-19 14:52:50,74,0.00012835317,290,5476
"ESS11e04_1",11,"4.1","12.01.2026",70563,"DE",1.0216119,4.011296,2.9929698,12.005687,995,3,3,8,5,5,7,7,1,44,15,2023-08-08 16:28:18,2023-08-08 16:28:21,2023-08-08 16:31:58,2023-08-08 16:55:22,115,0.00012511884,285,5918
"ESS11e04_1",11,"4.1","12.01.2026",70662,"DE",0.9958686,0.99577665,2.9929698,2.9803295,60,3,5,8,5,4,5,4,2,49,14,2023-06-19 14:58:53,2023-06-19 14:58:54,2023-06-19 15:01:10,2023-06-19 15:11:46,65,0.00012835317,292,5522
"ESS11e04_1",11,"4.1","12.01.2026",70711,"DE",0.9958686,2.2269514,2.9929698,6.665198,20,2,7,8,6,5,9,7,2,16,9,2023-07-12 13:20:33,2023-07-12 13:20:36,2023-07-12 13:23:38,2023-07-12 13:38:44,66,0.00012835317,291,5552
"ESS11e04_1",11,"4.1","12.01.2026",70723,"DE",0.9958686,0.43609115,2.9929698,1.3052076,45,1,7,9,4,6,8,8,1,58,17,2023-12-10 10:51:14,2023-12-10 10:51:17,2023-12-10 10:55:18,2023-12-10 11:08:01,62,0.00012835317,291,5434
"ESS11e04_1",11,"4.1","12.01.2026",70735,"DE",0.9958686,0.43609115,2.9929698,1.3052076,90,2,7,8,5,7,5,6,1,58,18,2023-07-12 13:01:29,2023-07-12 13:01:31,2023-07-12 13:04:08,2023-07-12 13:16:23,58,0.00012835317,289,5437
"ESS11e04_1",11,"4.1","12.01.2026",70760,"DE",0.9958686,1.0740093,2.9929698,3.2144773,30,4,1,8,7,6,7,3,1,63,12,2023-11-07 16:39:02,2023-11-07 16:39:03,2023-11-07 16:40:17,2023-11-07 16:50:44,38,0.00012835317,281,5563
"ESS11e04_1",11,"4.1","12.01.2026",70768,"DE",0.9958686,0.16775298,2.9929698,0.5020796,724,1,7,9,5,9,9,7,1,50,15,2023-08-28 12:04:52,2023-08-28 12:04:53,2023-08-28 12:06:41,2023-08-28 12:18:21,62,0.00012835317,289,5448
"ESS11e04_1",11,"4.1","12.01.2026",70774,"DE",1.0216119,1.1323179,2.9929698,3.3889933,595,1,8,5,1,10,8,8,1,41,16,2023-07-19 09:55:34,2023-07-19 09:55:37,2023-07-19 09:56:59,2023-07-19 10:07:34,63,0.00012511884,285,5856
"ESS11e04_1",11,"4.1","12.01.2026",70797,"DE",0.9958686,0.28697225,2.9929698,0.8588993,875,2,0,3,5,0,0,0,2,54,12,2023-09-20 14:36:49,2023-09-20 14:36:55,2023-09-20 14:39:40,2023-09-20 14:57:11,71,0.00012835317,288,5474
"ESS11e04_1",11,"4.1","12.01.2026",70871,"DE",1.0216119,1.4853607,2.9929698,4.4456396,1,4,88,4,5,8,8,5,2,29,15,2023-06-16 14:04:34,2023-06-16 14:04:39,2023-06-16 14:07:22,2023-06-16 14:20:50,59,0.00012511884,285,5789
"ESS11e04_1",11,"4.1","12.01.2026",70924,"DE",0.9958686,1.07508,2.9929698,3.2176821,60,3,4,3,5,4,5,3,2,30,14,2023-06-14 15:38:38,2023-06-14 15:38:41,2023-06-14 15:42:15,2023-06-14 16:01:30,82,0.00012835317,288,5529
"ESS11e04_1",11,"4.1","12.01.2026",70943,"DE",1.0174682,0.31051847,2.9929698,0.9293724,30,2,7,8,5,7,4,5,1,19,12,2023-08-10 13:05:03,2023-08-10 13:05:05,2023-08-10 13:07:07,2023-08-10 13:18:12,56,0.00012562839,277,5844
"ESS11e04_1",11,"4.1","12.01.2026",70946,"DE",0.9958686,0.20382348,2.9929698,0.6100375,60,2,0,2,5,5,8,5,2,40,13,2023-11-21 11:11:09,2023-11-21 11:11:13,2023-11-21 11:14:06,2023-11-21 11:36:25,84,0.00012835317,281,5444
"ESS11e04_1",11,"4.1","12.01.2026",70963,"DE",0.9958687,0.5571846,2.9929698,1.6676366,955,2,2,3,1,5,3,3,2,90,8,2023-09-28 15:55:27,2023-09-28 15:55:31,2023-09-28 15:58:30,2023-09-28 16:21:00,108,0.00012835316,281,5572
"ESS11e04_1",11,"4.1","12.01.2026",71019,"DE",1.0267323,0.29586568,2.9929698,0.88551706,10,4,3,6,6,6,5,5,2,45,13,2023-10-27 15:56:29,2023-10-27 15:56:31,2023-10-27 15:59:45,2023-10-27 16:12:51,59,0.00012449485,279,5639
"ESS11e04_1",11,"4.1","12.01.2026",71021,"DE",1.0216119,1.0060472,2.9929698,3.011069,150,1,9,8,6,9,9,9,2,34,19,2023-06-16 10:02:34,2023-06-16 10:02:35,2023-06-16 10:04:56,2023-06-16 10:15:33,58,0.00012511884,285,5820
"ESS11e04_1",11,"4.1","12.01.2026",71054,"DE",0.99586856,0.29818803,2.9929698,0.89246774,20,3,3,7,5,5,6,5,2,68,15,2023-07-29 13:50:30,2023-07-29 13:50:31,2023-07-29 13:59:35,2023-07-29 14:14:35,81,0.00012835317,292,5470
"ESS11e04_1",11,"4.1","12.01.2026",71064,"DE",0.9958686,4.011296,2.9929698,12.005687,5,4,4,8,5,5,3,5,1,16,10,2023-08-04 16:47:00,2023-08-04 16:47:03,2023-08-04 16:49:37,2023-08-04 17:03:52,66,0.00012835317,292,5588
"ESS11e04_1",11,"4.1","12.01.2026",71093,"DE",0.99586856,0.61751944,2.9929698,1.848217,10,2,6,8,6,6,6,6,1,56,15,2023-06-20 18:28:09,2023-06-20 18:28:11,2023-06-20 18:32:14,2023-06-20 18:45:03,66,0.00012835317,289,5553
"ESS11e04_1",11,"4.1","12.01.2026",71101,"DE",0.9958686,0.13493912,2.9929698,0.4038687,30,2,1,6,5,2,0,1,1,75,12,2023-12-11 14:03:10,2023-12-11 14:03:12,2023-12-11 14:05:34,2023-12-11 14:27:12,83,0.00012835317,289,5446
"ESS11e04_1",11,"4.1","12.01.2026",71117,"DE",0.99586856,0.29818803,2.9929698,0.89246774,15,4,0,3,2,4,5,4,2,61,13,2023-06-12 11:27:35,2023-06-12 11:30:53,2023-06-12 11:31:02,2023-06-12 11:42:40,52,0.00012835317,290,5476
"ESS11e04_1",11,"4.1","12.01.2026",71122,"DE",0.99586856,0.33043048,2.9929698,0.98896843,180,2,10,9,4,10,10,10,1,67,14,2023-07-05 15:16:46,2023-07-05 15:17:34,2023-07-05 15:27:23,2023-07-05 15:47:46,108,0.00012835317,281,5479
"ESS11e04_1",11,"4.1","12.01.2026",71134,"DE",1.0276766,0.13494253,2.9929698,0.40387893,30,1,7,8,5,6,6,3,1,90,18,2023-09-20 14:20:21,2023-09-20 14:20:22,2023-09-20 14:23:31,2023-09-20 14:41:15,93,0.00012438047,286,5699
"ESS11e04_1",11,"4.1","12.01.2026",71135,"DE",0.9958686,0.3451132,2.9929698,1.0329133,5,3,3,1,5,8,7,5,1,39,13,2023-06-01 16:15:59,2023-06-01 16:16:01,2023-06-01 16:19:40,2023-06-01 16:36:41,86,0.00012835317,270,5497
"ESS11e04_1",11,"4.1","12.01.2026",71143,"DE",0.9958686,0.21325037,2.9929698,0.6382519,60,2,5,7,5,3,3,3,2,21,13,2023-07-18 16:50:33,2023-07-18 16:50:35,2023-07-18 16:52:51,2023-07-18 17:04:02,59,0.00012835317,294,5581
"ESS11e04_1",11,"4.1","12.01.2026",71152,"DE",1.0276766,0.23469596,2.9929698,0.7024379,480,1,6,10,5,5,8,8,1,69,13,2023-10-02 09:41:59,2023-10-02 09:42:01,2023-10-02 09:44:38,2023-10-02 09:57:33,67,0.00012438047,286,5664
"ESS11e04_1",11,"4.1","12.01.2026",71158,"DE",0.9958687,4.342649,2.9929698,12.997417,45,2,5,8,2,6,5,6,1,63,13,2023-09-11 10:07:17,2023-09-11 10:07:18,2023-09-11 10:10:55,2023-09-11 10:26:07,80,0.00012835316,271,5508
"ESS11e04_1",11,"4.1","12.01.2026",71222,"DE",0.9958687,0.2338983,2.9929698,0.70005053,815,1,0,10,5,5,5,0,2,82,11,2023-06-15 13:36:20,2023-06-15 13:36:22,2023-06-15 13:42:58,2023-06-15 13:59:43,76,0.00012835316,293,5496
"ESS11e04_1",11,"4.1","12.01.2026",71273,"DE",0.9958686,0.12637319,2.9929698,0.37823114,60,1,2,2,1,8,10,8,1,27,19,2023-06-23 14:25:43,2023-06-23 14:25:49,2023-06-23 14:30:22,2023-06-23 14:48:33,94,0.00012835317,288,5452
"ESS11e04_1",11,"4.1","12.01.2026",71283,"DE",0.9958686,4.342649,2.9929698,12.997417,240,1,0,5,5,0,0,2,2,29,13,2023-07-26 10:19:25,2023-07-26 10:21:02,2023-07-26 10:26:03,2023-07-26 10:49:21,84,0.00012835317,289,5569
"ESS11e04_1",11,"4.1","12.01.2026",71295,"DE",1.0276766,0.13494253,2.9929698,0.40387893,60,1,2,9,77,9,9,5,1,85,17,2023-12-01 15:56:08,2023-12-01 15:56:17,2023-12-01 15:59:44,2023-12-01 16:12:51,73,0.00012438047,286,5745
"ESS11e04_1",11,"4.1","12.01.2026",71297,"DE",0.9958686,3.901121,2.9929698,11.675937,580,3,0,3,88,5,88,3,2,64,12,2023-07-19 09:39:16,2023-07-19 09:39:20,2023-07-19 09:42:27,2023-07-19 09:54:42,,0.00012835317,288,5480
"ESS11e04_1",11,"4.1","12.01.2026",71325,"DE",0.9958686,0.96921027,2.9929698,2.900817,30,1,3,7,5,3,3,4,2,77,12,2023-10-25 12:16:30,2023-10-25 12:16:32,2023-10-25 12:20:38,2023-10-25 12:37:07,68,0.00012835317,292,5564
"ESS11e04_1",11,"4.1","12.01.2026",71340,"DE",1.0216119,1.3757926,2.9929698,4.117706,45,1,6,7,2,8,7,8,2,53,20,2023-10-02 17:47:49,2023-10-02 17:47:52,2023-10-02 17:51:37,2023-10-02 18:05:07,71,0.00012511884,285,5905
"ESS11e04_1",11,"4.1","12.01.2026",71344,"DE",0.9958686,0.61739403,2.9929698,1.8478416,20,3,6,4,3,8,3,7,1,29,20,2023-06-14 17:20:45,2023-06-14 17:20:46,2023-06-14 17:23:52,2023-06-14 17:34:01,60,0.00012835317,281,5532
"ESS11e04_1",11,"4.1","12.01.2026",71374,"DE",0.9958686,0.1779264,2.9929698,0.53252834,30,2,6,9,5,9,7,6,1,30,13,2023-06-29 12:05:30,2023-06-29 12:05:31,2023-06-29 12:07:44,2023-06-29 12:19:51,55,0.00012835317,270,5462
"ESS11e04_1",11,"4.1","12.01.2026",71401,"DE",0.9958686,0.711169,2.9929698,2.1285074,15,3,8,10,5,8,6,5,2,16,10,2023-05-24 17:00:35,2023-05-24 17:00:36,2023-05-24 17:03:41,2023-05-24 17:21:30,69,0.00012835317,281,5439
"ESS11e04_1",11,"4.1","12.01.2026",71420,"DE",0.9958686,2.9983253,2.9929698,8.973897,1145,3,4,8,3,7,7,7,1,43,15,2023-08-21 19:05:42,2023-08-21 19:05:43,2023-08-21 19:07:43,2023-08-21 19:16:05,44,0.00012835317,292,5588
"ESS11e04_1",11,"4.1","12.01.2026",71430,"DE",1.0186515,0.5425977,2.9929698,1.6239785,1025,2,7,8,3,7,7,5,1,23,13,2023-09-12 17:05:00,2023-09-12 17:05:21,2023-09-12 17:07:03,2023-09-12 17:19:01,71,0.00012548246,272,5754
"ESS11e04_1",11,"4.1","12.01.2026",71489,"DE",0.9958686,4.011296,2.9929698,12.005687,3,2,2,10,7,10,8,9,1,64,10,2023-09-08 17:08:58,2023-09-08 17:09:01,2023-09-08 17:11:45,2023-09-08 17:46:09,108,0.00012835317,292,5542
"ESS11e04_1",11,"4.1","12.01.2026",71494,"DE",0.9958687,4.342649,2.9929698,12.997417,45,2,7,6,5,7,8,7,1,53,18,2023-09-12 16:06:53,2023-09-12 16:06:53,2023-09-12 16:09:56,2023-09-12 16:26:03,109,0.00012835316,271,5508
"ESS11e04_1",11,"4.1","12.01.2026",71507,"DE",0.9958686,0.19804189,2.9929698,0.5927334,10,2,6,9,2,7,8,8,2,40,14,2023-08-07 17:33:11,2023-08-07 17:33:12,2023-08-07 17:35:12,2023-08-07 17:47:54,56,0.00012835317,281,5498
"ESS11e04_1",11,"4.1","12.01.2026",71524,"DE",0.9958686,1.3891476,2.9929698,4.1576767,90,1,0,0,0,88,88,0,2,61,19,2023-12-01 18:32:31,2023-12-01 18:32:32,2023-12-01 18:34:52,2023-12-01 18:43:42,50,0.00012835317,293,5596
"ESS11e04_1",11,"4.1","12.01.2026",71526,"DE",0.9958687,0.1490253,2.9929698,0.44602823,30,3,5,8,5,8,5,5,1,64,18,2023-08-07 17:00:11,2023-08-07 17:00:13,2023-08-07 17:10:12,2023-08-07 17:35:43,133,0.00012835316,293,5496
"ESS11e04_1",11,"4.1","12.01.2026",71535,"DE",0.9958686,0.6592424,2.9929698,1.9730926,60,1,7,8,3,7,8,8,1,79,13,2023-06-26 13:55:58,2023-06-26 13:58:20,2023-06-26 14:01:32,2023-06-26 14:16:45,75,0.00012835317,281,5532
"ESS11e04_1",11,"4.1","12.01.2026",71536,"DE",0.9958686,0.33043048,2.9929698,0.98896843,600,3,8,7,5,5,8,8,1,60,13,2023-05-26 10:00:03,2023-05-26 10:00:04,2023-05-26 10:01:33,2023-05-26 10:10:56,53,0.00012835317,289,5491
"ESS11e04_1",11,"4.1","12.01.2026",71547,"DE",0.9958686,0.29818803,2.9929698,0.89246774,90,2,6,8,6,5,7,4,2,59,14,2023-08-07 18:51:53,2023-08-07 18:51:54,2023-08-07 18:54:54,2023-08-07 19:13:44,78,0.00012835317,291,5489
"ESS11e04_1",11,"4.1","12.01.2026",71552,"DE",0.9958686,1.0740093,2.9929698,3.2144773,30,3,0,7,5,5,5,2,1,67,12,2023-09-04 14:50:38,2023-09-04 14:50:39,2023-09-04 14:52:48,2023-09-04 15:08:03,66,0.00012835317,291,5552
"ESS11e04_1",11,"4.1","12.01.2026",71569,"DE",0.9958686,0.17233819,2.9929698,0.515803,60,2,8,9,4,5,9,8,2,56,17,2023-10-05 16:02:32,2023-10-05 16:02:33,2023-10-05 16:07:02,2023-10-05 16:16:41,55,0.00012835317,281,5472
"ESS11e04_1",11,"4.1","12.01.2026",71572,"DE",0.9958686,2.741497,2.9929698,8.205217,120,3,5,0,5,0,6,5,1,16,11,2023-10-13 15:04:07,2023-10-13 15:04:08,2023-10-13 15:06:57,2023-10-13 15:19:06,57,0.00012835317,270,5518
"ESS11e04_1",11,"4.1","12.01.2026",71599,"DE",0.9958686,1.0346941,2.9929698,3.096808,20,3,5,9,5,8,3,5,2,69,11,2023-11-30 15:19:28,2023-11-30 15:19:29,2023-11-30 15:22:02,2023-11-30 15:41:41,70,0.00012835317,270,5517
"ESS11e04_1",11,"4.1","12.01.2026",71600,"DE",0.99586856,0.8195542,2.9929698,2.452901,45,1,8,6,2,8,6,6,1,36,23,2023-05-22 10:09:47,2023-05-22 10:09:48,2023-05-22 10:14:10,2023-05-22 10:36:04,108,0.00012835317,290,5535
"ESS11e04_1",11,"4.1","12.01.2026",71618,"DE",1.0310322,0.17041671,2.9929698,0.5100521,5,4,5,7,5,4,5,4,2,33,21,2023-08-17 17:14:15,2023-08-17 17:14:16,2023-08-17 17:17:11,2023-08-17 17:30:34,74,0.00012397567,280,5778
"ESS11e04_1",11,"4.1","12.01.2026",71622,"DE",0.9958686,2.2269514,2.9929698,6.665198,10,2,4,9,7,2,3,3,2,17,10,2023-07-12 11:07:53,2023-07-12 11:07:54,2023-07-12 11:09:18,2023-07-12 11:17:04,35,0.00012835317,291,5565
"ESS11e04_1",11,"4.1","12.01.2026",71623,"DE",0.9958686,0.93275476,2.9929698,2.7917068,0,4,3,9,7,5,3,2,2,38,14,2023-06-28 17:34:33,2023-06-28 17:34:35,2023-06-28 17:36:46,2023-06-28 17:46:23,57,0.00012835317,292,5551
"ESS11e04_1",11,"4.1","12.01.2026",71625,"DE",0.9958686,0.11861847,2.9929698,0.3550215,60,2,3,6,5,4,4,4,2,58,17,2023-10-02 17:14:42,2023-10-02 17:14:43,2023-10-02 17:17:03,2023-10-02 17:27:37,51,0.00012835317,281,5586
"ESS11e04_1",11,"4.1","12.01.2026",71631,"DE",0.99586856,0.6820768,2.9929698,2.0414352,30,2,7,9,5,10,10,9,2,31,16,2023-10-23 17:04:25,2023-10-23 17:04:27,2023-10-23 17:07:22,2023-10-23 17:19:53,60,0.00012835317,288,5556
"ESS11e04_1",11,"4.1","12.01.2026",71650,"DE",0.99586856,4.342649,2.9929698,12.997417,30,2,5,6,5,5,5,2,1,74,12,2023-08-14 11:31:07,2023-08-14 11:31:08,2023-08-14 11:32:54,2023-08-14 11:43:29,50,0.00012835317,292,5579
"ESS11e04_1",11,"4.1","12.01.2026",71660,"DE",0.9958686,0.33043048,2.9929698,0.98896843,120,1,4,9,5,4,3,3,1,74,12,2023-09-27 12:35:08,2023-09-27 12:35:10,2023-09-27 12:37:40,2023-09-27 12:47:08,56,0.00012835317,288,5487
"ESS11e04_1",11,"4.1","12.01.2026",71679,"DE",1.0310322,0.26834098,2.9929698,0.8031364,45,1,0,5,5,3,0,0,1,59,15,2023-10-30 08:37:25,2023-10-30 08:37:26,2023-10-30 08:39:56,2023-10-30 09:08:03,73,0.00012397567,280,5770
"ESS11e04_1",11,"4.1","12.01.2026",71697,"DE",0.9958686,1.0740093,2.9929698,3.2144773,15,2,0,2,7,2,2,1,1,75,12,2023-10-31 14:56:24,2023-10-31 14:56:25,2023-10-31 14:58:23,2023-10-31 15:10:44,50,0.00012835317,281,5563
"ESS11e04_1",11,"4.1","12.01.2026",71719,"DE",0.9958686,0.25247604,2.9929698,0.75565314,785,2,8,10,4,7,9,7,2,47,17,2023-07-20 13:04:07,2023-07-20 13:04:16,2023-07-20 13:07:35,2023-07-20 13:19:27,60,0.00012835317,288,5480
"ESS11e04_1",11,"4.1","12.01.2026",71727,"DE",0.9958687,1.0346941,2.9929698,3.096808,150,1,7,6,4,8,6,7,2,76,13,2023-07-13 12:12:48,2023-07-13 12:12:49,2023-07-13 12:16:19,2023-07-13 12:43:26,89,0.00012835316,289,5520
"ESS11e04_1",11,"4.1","12.01.2026",71792,"DE",0.9958686,0.25247604,2.9929698,0.75565314,1020,2,1,3,1,7,5,5,2,44,15,2023-07-11 17:00:32,2023-07-11 17:00:34,2023-07-11 17:03:03,2023-07-11 17:20:17,64,0.00012835317,288,5459
"ESS11e04_1",11,"4.1","12.01.2026",71831,"DE",1.0216119,1.1323179,2.9929698,3.3889933,40,3,1,8,7,77,77,77,1,40,19,2023-05-31 14:14:56,2023-05-31 14:14:57,2023-05-31 14:18:07,2023-05-31 14:29:54,56,0.00012511884,285,5853
"ESS11e04_1",11,"4.1","12.01.2026",71842,"DE",1.0186515,0.4507436,2.9929698,1.349062,60,2,8,9,3,8,8,5,2,52,26,2023-11-29 10:21:00,2023-11-29 10:21:01,2023-11-29 10:23:48,2023-11-29 10:35:18,64,0.00012548246,272,5713
"ESS11e04_1",11,"4.1","12.01.2026",71843,"DE",0.9958687,1.0346941,2.9929698,3.096808,60,3,5,8,5,7,5,5,2,58,13,2023-08-23 09:09:13,2023-08-23 09:09:15,2023-08-23 09:12:33,2023-08-23 09:30:51,88,0.00012835316,289,5523
"ESS11e04_1",11,"4.1","12.01.2026",71855,"DE",0.9958686,1.0740093,2.9929698,3.2144773,30,2,3,6,7,5,2,3,1,69,12,2023-11-07 16:58:46,2023-11-07 16:59:25,2023-11-07 17:02:03,2023-11-07 17:18:29,62,0.00012835317,289,5566
"ESS11e04_1",11,"4.1","12.01.2026",71857,"DE",0.9958686,0.6844542,2.9929698,2.0485508,781,1,6,10,5,5,10,3,2,75,21,2023-07-04 13:00:44,2023-07-04 13:00:46,2023-07-04 13:27:47,2023-07-04 13:53:38,109,0.00012835317,288,5432
"ESS11e04_1",11,"4.1","12.01.2026",71860,"DE",1.0310322,0.19180632,2.9929698,0.5740705,10,3,5,4,4,10,8,8,1,36,18,2023-11-09 15:51:05,2023-11-09 15:51:06,2023-11-10 15:36:45,2023-11-10 15:36:55,,0.00012397567,280,5924
"ESS11e04_1",11,"4.1","12.01.2026",71862,"DE",0.9958686,4.342649,2.9929698,12.997417,980,2,88,4,6,8,9,5,2,18,12,2023-09-26 16:23:50,2023-09-26 16:23:51,2023-09-26 16:26:42,2023-09-26 16:45:48,74,0.00012835317,293,5507
"ESS11e04_1",11,"4.1","12.01.2026",71864,"DE",0.9958686,0.67451453,2.9929698,2.0188017,60,2,8,9,5,6,6,9,2,54,12,2023-05-25 15:06:58,2023-05-25 15:06:59,2023-05-25 15:11:14,2023-05-25 15:33:19,80,0.00012835317,270,5497
"ESS11e04_1",11,"4.1","12.01.2026",71870,"DE",0.9958686,1.054607,2.9929698,3.1564069,30,2,8,8,4,5,5,5,1,29,13,2023-08-01 14:39:14,2023-08-01 14:39:20,2023-08-01 14:42:27,2023-08-01 14:52:29,60,0.00012835317,281,5532
"ESS11e04_1",11,"4.1","12.01.2026",71875,"DE",0.9958686,0.93275476,2.9929698,2.7917068,10,3,5,10,6,4,5,5,2,39,15,2023-07-26 15:03:45,2023-07-26 15:03:46,2023-07-26 15:06:27,2023-07-26 15:19:00,61,0.00012835317,288,5541
"ESS11e04_1",11,"4.1","12.01.2026",71881,"DE",0.9958686,0.19804189,2.9929698,0.5927334,635,2,9,9,4,6,7,6,2,38,19,2023-06-05 10:39:34,2023-06-05 10:39:45,2023-06-05 10:42:23,2023-06-05 10:58:18,73,0.00012835317,288,5493
"ESS11e04_1",11,"4.1","12.01.2026",71908,"DE",0.9958686,0.3098268,2.9929698,0.92730224,15,2,6,8,3,4,5,4,2,34,16,2023-06-07 12:07:46,2023-06-07 12:07:47,2023-06-07 12:09:44,2023-06-07 12:17:58,59,0.00012835317,293,5475
"ESS11e04_1",11,"4.1","12.01.2026",71912,"DE",0.9958686,0.28697225,2.9929698,0.8588993,561,2,5,8,0,5,7,5,2,42,14,2023-10-23 09:19:25,2023-10-23 09:19:27,2023-10-23 09:25:25,2023-10-23 09:45:04,79,0.00012835317,289,5484
"ESS11e04_1",11,"4.1","12.01.2026",71924,"DE",0.9958686,0.6592424,2.9929698,1.9730926,20,3,6,9,5,9,9,7,1,55,15,2023-06-26 19:28:22,2023-06-26 19:29:10,2023-06-26 19:32:31,2023-06-26 19:50:30,78,0.00012835317,292,5540
"ESS11e04_1",11,"4.1","12.01.2026",71938,"DE",0.99586856,0.17233814,2.9929698,0.51580286,45,2,5,5,5,5,5,5,2,69,15,2023-06-05 19:10:38,2023-06-05 19:10:39,2023-06-05 19:12:33,2023-06-05 19:25:05,69,0.00012835317,290,5476
